2020-00222|2020-04-24|Gyarados-Clara|{Aerodynamic Iron Car,7};{Small Wool Bottle,1};{Enormous Bronze Bottle,6};{Synergistic Concrete Shoes,11};{Ergonomic Wooden Knife,4};{Awesome Silk Hat,13};{Rustic Bronze Bag,4};{Enormous Plastic Computer,14};{Incredible Steel Chair,12};{Durable Plastic Table,1};{Enormous Iron Chair,9};{Fantastic Leather Chair,6};{Practical Granite Wallet,13};{Fantastic Aluminum Pants,4};{Mediocre Bronze Coat,1};{Small Cotton Table,0};{Gorgeous Plastic Gloves,12};{Synergistic Steel Bench,8};{Sleek Steel Bench,0};{Mediocre Wooden Keyboard,6};{Gorgeous Rubber Pants,5};{Durable Iron Bench,6};{Gorgeous Marble Bottle,5};{Sleek Linen Car,14};{Aerodynamic Iron Keyboard,4};{Sleek Concrete Keyboard,4};{Gorgeous Plastic Wallet,11};{Aerodynamic Steel Shirt,5};{Mediocre Silk Coat,4};{Awesome Rubber Watch,14};{Enormous Wooden Shoes,14};{Sleek Steel Hat,13};{Fantastic Linen Lamp,10};{Ergonomic Concrete Knife,3};{Aerodynamic Steel Clock,4};{Gorgeous Copper Wallet,14}
2020-00343|2020-06-30|Victreebel-Léo|{Ergonomic Silk Hat,0};{Practical Linen Chair,2};{Durable Linen Shoes,2};{Rustic Leather Knife,6};{Heavy Duty Linen Clock,5};{Fantastic Aluminum Coat,3};{Durable Copper Plate,14};{Sleek Leather Bench,11};{Enormous Wooden Gloves,13};{Aerodynamic Wool Clock,10};{Rustic Granite Gloves,3};{Heavy Duty Marble Watch,6};{Ergonomic Aluminum Knife,7};{Gorgeous Leather Computer,13};{Durable Wool Pants,14};{Mediocre Paper Wallet,12};{Lightweight Copper Gloves,1};{Fantastic Silk Hat,8};{Mediocre Granite Bottle,10};{Rustic Granite Watch,2};{Lightweight Linen Gloves,3};{Practical Wool Car,2};{Incredible Steel Keyboard,0};{Practical Aluminum Bench,14};{Lightweight Linen Chair,6};{Small Copper Bag,5};{Practical Marble Hat,1};{Awesome Leather Bench,8};{Practical Leather Table,12};{Rustic Cotton Pants,10};{Gorgeous Aluminum Computer,6};{Intelligent Aluminum Keyboard,3};{Enormous Iron Bench,12};{Small Wooden Wallet,6}
2020-00464|2020-08-31|Voltorb-Alexandre|{Intelligent Leather Bottle,11};{Mediocre Copper Pants,6};{Mediocre Concrete Keyboard,13};{Rustic Leather Knife,10};{Gorgeous Marble Wallet,4};{Heavy Duty Granite Plate,0};{Rustic Cotton Car,0};{Mediocre Marble Bottle,8};{Heavy Duty Aluminum Gloves,9};{Practical Aluminum Car,14};{Small Wooden Keyboard,13};{Sleek Plastic Gloves,12};{Sleek Wool Car,14};{Ergonomic Cotton Plate,10};{Lightweight Concrete Shirt,5};{Fantastic Leather Pants,13};{Small Cotton Table,10};{Fantastic Granite Computer,4};{Synergistic Iron Computer,14};{Awesome Wooden Bench,1};{Fantastic Silk Hat,7};{Gorgeous Wool Coat,5};{Mediocre Wooden Keyboard,10};{Durable Linen Pants,5};{Intelligent Granite Car,4};{Aerodynamic Plastic Chair,6};{Ergonomic Steel Bench,7};{Synergistic Concrete Bottle,6};{Rustic Concrete Chair,0};{Durable Wool Chair,1};{Gorgeous Steel Shirt,1};{Sleek Concrete Keyboard,2};{Rustic Steel Shirt,14};{Incredible Paper Keyboard,5};{Gorgeous Iron Pants,4};{Gorgeous Silk Car,12};{Durable Leather Bag,1};{Intelligent Linen Shoes,1}
2020-00585|2020-11-06|Mewtwo-Mathilde|{Practical Linen Chair,9};{Enormous Bronze Bottle,6};{Awesome Linen Clock,4};{Gorgeous Rubber Computer,4};{Fantastic Iron Gloves,2};{Sleek Cotton Hat,12};{Practical Aluminum Bag,12};{Enormous Aluminum Computer,9};{Sleek Silk Table,10};{Enormous Marble Car,8};{Rustic Granite Gloves,11};{Enormous Plastic Lamp,11};{Heavy Duty Steel Shoes,1};{Practical Cotton Shoes,10};{Mediocre Granite Gloves,5};{Mediocre Paper Wallet,9};{Durable Aluminum Knife,0};{Practical Marble Pants,4};{Heavy Duty Cotton Shirt,4};{Rustic Bronze Watch,8};{Heavy Duty Cotton Lamp,10};{Fantastic Marble Chair,12};{Sleek Linen Car,14};{Sleek Iron Coat,14};{Gorgeous Leather Pants,12};{Aerodynamic Plastic Keyboard,13};{Lightweight Wool Wallet,3};{Practical Plastic Bench,14};{Small Wooden Wallet,4};{Awesome Concrete Car,8};{Small Aluminum Chair,7}
2020-00100|2020-02-15|Voltorb-Alexandre|{Small Bronze Wallet,12};{Small Wool Bottle,7};{Enormous Plastic Knife,1};{Practical Wooden Shoes,2};{Fantastic Steel Table,8};{Practical Aluminum Bag,4};{Enormous Cotton Table,2};{Rustic Bronze Wallet,0};{Sleek Silk Table,6};{Rustic Marble Car,10};{Mediocre Linen Wallet,14};{Gorgeous Leather Pants,1};{Durable Wooden Knife,8};{Lightweight Granite Coat,0};{Durable Plastic Car,1};{Lightweight Copper Watch,2};{Awesome Copper Pants,11};{Ergonomic Copper Car,3};{Practical Leather Table,12};{Fantastic Aluminum Pants,10};{Practical Rubber Plate,8};{Sleek Linen Gloves,10};{Fantastic Granite Computer,14};{Lightweight Wool Plate,9}
2020-00221|2020-04-23|Nidoran-Ethan|{Ergonomic Wooden Watch,3};{Sleek Cotton Hat,11};{Fantastic Steel Table,3};{Durable Aluminum Bench,1};{Gorgeous Paper Knife,4};{Incredible Leather Bench,7};{Sleek Silk Table,7};{Synergistic Silk Hat,9};{Awesome Paper Shirt,1};{Small Aluminum Wallet,13};{Sleek Copper Pants,5};{Small Steel Coat,2};{Incredible Steel Chair,12};{Durable Wool Clock,2};{Mediocre Paper Wallet,8};{Lightweight Copper Gloves,2};{Durable Steel Computer,9};{Ergonomic Iron Hat,1};{Intelligent Granite Car,3};{Small Cotton Clock,5};{Incredible Wooden Watch,4};{Fantastic Paper Table,8};{Lightweight Linen Chair,14};{Heavy Duty Iron Wallet,11};{Durable Aluminum Bottle,5};{Small Wooden Wallet,5}
2020-00342|2020-06-30|Nidorino-Maëlys|{Synergistic Wool Shoes,11};{Enormous Bronze Bottle,8};{Incredible Wool Keyboard,6};{Sleek Rubber Chair,10};{Ergonomic Steel Bench,14};{Sleek Silk Table,2};{Ergonomic Marble Coat,1};{Sleek Silk Knife,7};{Small Bronze Lamp,12};{Synergistic Marble Table,10};{Durable Cotton Shirt,5};{Fantastic Wooden Shirt,1};{Practical Rubber Plate,11};{Aerodynamic Granite Coat,4}
2020-00463|2020-08-31|Gloom-Lucas|{Enormous Silk Shoes,4};{Sleek Steel Shirt,12};{Ergonomic Marble Bench,3};{Small Iron Bottle,12};{Ergonomic Aluminum Knife,7};{Enormous Iron Chair,12};{Gorgeous Leather Computer,12};{Incredible Bronze Pants,11};{Durable Wool Clock,0};{Synergistic Rubber Clock,10};{Awesome Wooden Bench,13};{Gorgeous Plastic Table,5};{Intelligent Steel Car,14};{Sleek Bronze Table,9};{Mediocre Steel Gloves,4};{Aerodynamic Aluminum Shoes,2};{Rustic Paper Wallet,5};{Incredible Iron Table,8};{Gorgeous Plastic Wallet,0};{Enormous Steel Shoes,8};{Durable Plastic Car,14};{Enormous Plastic Plate,12};{Awesome Aluminum Plate,11};{Small Bronze Shoes,5};{Intelligent Aluminum Keyboard,14};{Durable Leather Bag,5};{Practical Plastic Bench,4}
2020-00584|2020-11-06|Mewtwo-Mathilde|{Ergonomic Wooden Watch,4};{Practical Wool Bag,7};{Sleek Bronze Shoes,3};{Incredible Wool Bottle,9};{Mediocre Granite Wallet,10};{Durable Copper Shoes,4};{Mediocre Granite Bench,4};{Practical Aluminum Bench,8};{Practical Marble Plate,2};{Heavy Duty Rubber Computer,8};{Sleek Wool Car,0};{Gorgeous Leather Knife,9};{Practical Cotton Shoes,1};{Enormous Wooden Shoes,9};{Ergonomic Plastic Pants,0};{Lightweight Concrete Keyboard,10};{Gorgeous Concrete Car,1};{Mediocre Cotton Table,12}
2020-00220|2020-04-23|Seel-Alice|{Sleek Granite Wallet,8};{Practical Aluminum Bottle,3};{Fantastic Aluminum Coat,2};{Lightweight Bronze Car,7};{Gorgeous Paper Knife,4};{Small Aluminum Wallet,0};{Synergistic Marble Table,0};{Rustic Copper Coat,13};{Practical Aluminum Bench,5};{Incredible Iron Table,11};{Mediocre Cotton Lamp,13};{Heavy Duty Copper Bottle,0};{Gorgeous Silk Car,12};{Incredible Copper Wallet,1};{Incredible Concrete Knife,6};{Practical Plastic Bench,3}
2020-00341|2020-06-29|Victreebel-Léo|{Ergonomic Silk Hat,6};{Small Wool Bottle,4};{Ergonomic Concrete Bag,12};{Gorgeous Aluminum Clock,10};{Synergistic Concrete Clock,14};{Gorgeous Leather Bottle,8};{Heavy Duty Linen Clock,4};{Sleek Wool Chair,7};{Sleek Steel Shirt,11};{Fantastic Aluminum Coat,13};{Incredible Cotton Knife,6};{Ergonomic Wooden Knife,12};{Sleek Silk Table,10};{Lightweight Steel Car,11};{Awesome Paper Shirt,3};{Synergistic Paper Keyboard,4};{Lightweight Copper Watch,7};{Fantastic Wooden Shirt,2};{Awesome Cotton Chair,9};{Fantastic Wooden Keyboard,0};{Intelligent Copper Car,9};{Sleek Steel Bench,9};{Awesome Aluminum Pants,3};{Aerodynamic Iron Computer,8};{Sleek Linen Car,0};{Aerodynamic Paper Chair,10};{Durable Wooden Hat,10};{Fantastic Bronze Table,8};{Synergistic Rubber Keyboard,8};{Lightweight Linen Chair,8};{Small Paper Watch,0};{Enormous Concrete Keyboard,7};{Ergonomic Copper Gloves,7};{Lightweight Concrete Keyboard,13};{Lightweight Wool Bottle,6};{Gorgeous Concrete Car,7};{Awesome Concrete Car,8}
2020-00462|2020-08-30|Rhydon-Laura|{Gorgeous Leather Bottle,11};{Lightweight Iron Gloves,4};{Fantastic Wool Keyboard,13};{Ergonomic Concrete Keyboard,3};{Rustic Bronze Bag,3};{Lightweight Wool Gloves,12};{Incredible Copper Pants,11};{Sleek Copper Pants,9};{Practical Aluminum Bench,2};{Gorgeous Leather Pants,0};{Incredible Copper Shirt,2};{Aerodynamic Wool Knife,1};{Practical Plastic Watch,11};{Sleek Paper Lamp,5};{Gorgeous Plastic Gloves,10};{Lightweight Copper Gloves,13};{Synergistic Rubber Clock,12};{Ergonomic Plastic Coat,0}
2020-00583|2020-11-06|Nidorino-Maëlys|{Rustic Paper Bottle,3};{Synergistic Copper Car,13};{Synergistic Wool Pants,11};{Fantastic Iron Gloves,13};{Aerodynamic Rubber Chair,7};{Gorgeous Marble Bottle,5};{Mediocre Granite Wallet,3};{Aerodynamic Plastic Chair,9};{Synergistic Iron Chair,7};{Rustic Marble Keyboard,11};{Rustic Paper Wallet,12};{Mediocre Paper Keyboard,14};{Practical Aluminum Car,2};{Practical Marble Plate,4};{Sleek Aluminum Shirt,3};{Enormous Wooden Wallet,10};{Incredible Bronze Pants,4};{Durable Aluminum Knife,2};{Mediocre Leather Shoes,13};{Rustic Granite Wallet,11}
2020-00340|2020-06-29|Mewtwo-Mathilde|{Awesome Linen Clock,2};{Enormous Plastic Knife,12};{Sleek Paper Computer,2};{Mediocre Rubber Plate,6};{Enormous Cotton Table,14};{Ergonomic Wooden Knife,13};{Heavy Duty Granite Plate,7};{Intelligent Wool Lamp,9};{Durable Leather Chair,13};{Heavy Duty Rubber Bag,1};{Practical Marble Plate,7};{Gorgeous Aluminum Bench,14};{Ergonomic Wool Knife,4};{Practical Marble Pants,11};{Durable Aluminum Knife,0};{Sleek Bronze Car,0};{Lightweight Marble Clock,9};{Practical Plastic Plate,13};{Synergistic Steel Knife,2};{Incredible Steel Keyboard,8};{Rustic Copper Coat,12};{Heavy Duty Linen Bench,14};{Intelligent Concrete Wallet,13};{Incredible Iron Car,1};{Gorgeous Plastic Shoes,7};{Enormous Concrete Keyboard,10};{Heavy Duty Aluminum Coat,6};{Small Marble Gloves,14};{Lightweight Concrete Keyboard,4}
2020-00461|2020-08-29|Pikachu-Romane|{Practical Wooden Bench,5};{Synergistic Cotton Lamp,8};{Fantastic Wool Keyboard,12};{Synergistic Iron Chair,12};{Ergonomic Marble Coat,7};{Small Bronze Lamp,4};{Mediocre Cotton Lamp,2};{Lightweight Copper Lamp,11};{Synergistic Paper Keyboard,1};{Incredible Wool Car,14};{Sleek Paper Lamp,9};{Fantastic Leather Pants,7};{Lightweight Leather Lamp,3};{Lightweight Aluminum Knife,10};{Small Wool Pants,1};{Ergonomic Iron Hat,1};{Practical Wool Bag,8};{Enormous Linen Shirt,13};{Practical Aluminum Bottle,1};{Incredible Wooden Watch,13};{Rustic Paper Wallet,14};{Durable Wooden Hat,14};{Awesome Granite Gloves,3};{Fantastic Paper Table,4};{Aerodynamic Iron Keyboard,7};{Sleek Aluminum Shirt,14};{Heavy Duty Iron Wallet,10};{Small Paper Watch,9};{Gorgeous Leather Knife,3};{Gorgeous Silk Car,0};{Enormous Iron Bench,11};{Aerodynamic Cotton Bottle,7};{Ergonomic Copper Gloves,14};{Small Iron Lamp,4}
2020-00582|2020-11-06|Oddish-Arthur|{Incredible Paper Clock,7};{Enormous Linen Shirt,1};{Awesome Wool Gloves,5};{Synergistic Concrete Chair,10};{Aerodynamic Granite Bench,8};{Sleek Steel Shirt,4};{Gorgeous Rubber Hat,13};{Intelligent Wool Lamp,6};{Incredible Copper Car,7};{Ergonomic Paper Lamp,10};{Intelligent Cotton Bag,10};{Enormous Cotton Gloves,12};{Rustic Cotton Shirt,2};{Intelligent Concrete Clock,0};{Mediocre Copper Plate,5};{Ergonomic Wool Knife,5};{Practical Cotton Shoes,3};{Incredible Copper Wallet,11};{Ergonomic Granite Chair,7};{Synergistic Linen Keyboard,8};{Sleek Linen Chair,12};{Awesome Concrete Car,6}
2020-00460|2020-08-29|Dratini-Mélissa|{Rustic Paper Bottle,2};{Awesome Linen Clock,1};{Synergistic Concrete Clock,6};{Sleek Bronze Shoes,0};{Enormous Steel Clock,8};{Heavy Duty Wooden Table,3};{Incredible Copper Car,2};{Small Iron Bottle,7};{Enormous Plastic Lamp,14};{Incredible Wool Car,11};{Mediocre Steel Wallet,2};{Durable Wool Clock,8};{Gorgeous Plastic Gloves,0};{Ergonomic Plastic Coat,1};{Mediocre Leather Shoes,1};{Small Bronze Wallet,2};{Intelligent Copper Wallet,11};{Incredible Wooden Watch,13};{Durable Wool Chair,7};{Practical Wool Car,3};{Lightweight Aluminum Gloves,13};{Incredible Iron Table,10};{Ergonomic Copper Computer,12};{Mediocre Silk Coat,10};{Enormous Wooden Coat,1};{Durable Cotton Shirt,5};{Rustic Cotton Shoes,10};{Small Bronze Shoes,7}
2020-00581|2020-11-06|Cubone-Tom|{Synergistic Wool Shoes,7};{Enormous Plastic Knife,3};{Heavy Duty Linen Clock,13};{Rustic Leather Knife,11};{Ergonomic Wooden Knife,14};{Lightweight Steel Hat,12};{Durable Copper Shoes,1};{Fantastic Copper Clock,5};{Heavy Duty Rubber Bag,11};{Sleek Wool Car,9};{Intelligent Copper Lamp,8};{Mediocre Bronze Coat,0};{Awesome Plastic Table,1};{Durable Bronze Keyboard,5};{Gorgeous Marble Chair,1};{Durable Wooden Bottle,3};{Intelligent Copper Car,14};{Fantastic Silk Hat,1};{Practical Plastic Plate,2};{Gorgeous Wool Coat,7};{Aerodynamic Silk Car,0};{Intelligent Iron Gloves,5};{Incredible Wooden Watch,10};{Incredible Steel Keyboard,13};{Aerodynamic Marble Watch,2};{Mediocre Linen Wallet,12};{Gorgeous Plastic Wallet,2};{Enormous Steel Shoes,12};{Durable Iron Hat,8};{Incredible Paper Keyboard,9}
2020-00219|2020-04-23|Ditto-Axel|{Small Cotton Pants,9};{Intelligent Linen Shirt,6};{Ergonomic Wooden Knife,2};{Enormous Steel Clock,13};{Enormous Steel Bottle,6};{Sleek Leather Bench,4};{Rustic Granite Gloves,8};{Small Copper Plate,3};{Mediocre Paper Keyboard,10};{Ergonomic Paper Lamp,13};{Enormous Copper Car,10};{Heavy Duty Granite Knife,7};{Durable Bronze Keyboard,14};{Lightweight Marble Clock,13};{Aerodynamic Granite Coat,4};{Awesome Wooden Hat,6};{Enormous Linen Shirt,12};{Awesome Granite Gloves,11};{Mediocre Iron Clock,10};{Synergistic Marble Table,7};{Aerodynamic Marble Watch,14};{Practical Aluminum Bench,13};{Intelligent Concrete Clock,13};{Ergonomic Aluminum Wallet,6};{Durable Cotton Shirt,9};{Lightweight Leather Shoes,4};{Intelligent Leather Pants,14};{Heavy Duty Leather Shirt,8};{Intelligent Linen Shoes,14}
2020-00218|2020-04-22|Voltorb-Alexandre|{Mediocre Wooden Keyboard,2};{Intelligent Iron Chair,14};{Gorgeous Rubber Computer,12};{Awesome Wool Gloves,2};{Intelligent Steel Car,9};{Rustic Rubber Knife,8};{Lightweight Bronze Car,9};{Small Paper Plate,2};{Gorgeous Paper Knife,2};{Ergonomic Marble Coat,13};{Practical Wool Car,9};{Awesome Granite Gloves,11};{Ergonomic Copper Computer,7};{Practical Marble Hat,7};{Lightweight Copper Watch,13};{Incredible Iron Car,2};{Mediocre Marble Clock,2};{Gorgeous Wool Hat,8};{Rustic Linen Coat,7};{Lightweight Concrete Shirt,0};{Lightweight Concrete Keyboard,8}
2020-00339|2020-06-29|Cubone-Tom|{Intelligent Iron Chair,9};{Fantastic Copper Bag,14};{Incredible Bronze Car,7};{Enormous Cotton Watch,8};{Durable Aluminum Bench,2};{Aerodynamic Granite Bench,6};{Ergonomic Iron Computer,3};{Rustic Concrete Chair,12};{Awesome Marble Gloves,0};{Heavy Duty Wooden Bench,0};{Awesome Bronze Watch,6};{Fantastic Concrete Knife,14};{Heavy Duty Bronze Car,9};{Small Steel Coat,6};{Enormous Steel Shoes,7};{Heavy Duty Copper Bottle,11};{Sleek Steel Bottle,5};{Small Wool Computer,8};{Ergonomic Granite Chair,6};{Sleek Copper Lamp,14};{Gorgeous Concrete Car,12};{Small Aluminum Chair,14};{Synergistic Iron Computer,0}
2020-00217|2020-04-22|Seel-Alice|{Small Wool Bottle,6};{Intelligent Wooden Bench,11};{Ergonomic Silk Hat,0};{Synergistic Wool Shoes,12};{Synergistic Copper Car,11};{Sleek Marble Computer,0};{Heavy Duty Linen Clock,10};{Lightweight Wooden Wallet,7};{Heavy Duty Leather Bench,8};{Synergistic Steel Shoes,14};{Incredible Marble Bag,8};{Enormous Aluminum Computer,5};{Awesome Marble Gloves,0};{Intelligent Marble Chair,8};{Gorgeous Rubber Keyboard,12};{Ergonomic Wool Knife,14};{Sleek Wool Car,12};{Aerodynamic Linen Keyboard,10};{Gorgeous Leather Computer,12};{Durable Bronze Keyboard,13};{Lightweight Concrete Shirt,8};{Synergistic Steel Bench,9};{Sleek Copper Lamp,14};{Mediocre Cotton Table,0};{Rustic Granite Wallet,0};{Gorgeous Plastic Table,8};{Practical Bronze Clock,0};{Durable Copper Table,8};{Gorgeous Aluminum Hat,4};{Sleek Concrete Keyboard,11};{Gorgeous Plastic Wallet,4};{Intelligent Wooden Knife,7};{Durable Leather Bag,3};{Lightweight Concrete Keyboard,9};{Awesome Wool Hat,11};{Awesome Concrete Car,1}
2020-00338|2020-06-29|Ninetales-Mael|{Synergistic Concrete Shoes,12};{Rustic Granite Watch,13};{Practical Aluminum Bottle,3};{Rustic Leather Knife,9};{Intelligent Linen Shirt,11};{Gorgeous Rubber Hat,12};{Practical Copper Chair,9};{Awesome Bronze Watch,10};{Ergonomic Copper Computer,8};{Rustic Cotton Pants,7};{Enormous Concrete Keyboard,3};{Ergonomic Cotton Plate,1};{Heavy Duty Aluminum Coat,3};{Fantastic Leather Pants,8};{Lightweight Silk Shirt,5};{Aerodynamic Steel Clock,5};{Synergistic Rubber Clock,8};{Practical Plastic Bench,13}
2020-00459|2020-08-28|Primeape-Charlotte|{Enormous Silk Shoes,4};{Ergonomic Silk Hat,5};{Awesome Bronze Car,11};{Sleek Aluminum Pants,10};{Sleek Paper Computer,11};{Enormous Steel Bottle,9};{Ergonomic Leather Lamp,13};{Ergonomic Paper Lamp,11};{Heavy Duty Rubber Bag,14};{Mediocre Marble Bottle,6};{Durable Wooden Knife,1};{Lightweight Plastic Shirt,13};{Ergonomic Copper Car,9};{Aerodynamic Linen Keyboard,9};{Mediocre Bronze Coat,4};{Ergonomic Plastic Coat,4};{Sleek Aluminum Gloves,10};{Practical Aluminum Bottle,3};{Aerodynamic Plastic Chair,1};{Practical Cotton Bench,1};{Gorgeous Leather Pants,7};{Enormous Plastic Plate,12};{Small Paper Watch,2};{Aerodynamic Steel Clock,9};{Gorgeous Copper Wallet,2}
2020-00216|2020-04-22|Gyarados-Clara|{Lightweight Aluminum Knife,14};{Awesome Wooden Hat,6};{Aerodynamic Iron Car,4};{Small Cotton Pants,0};{Awesome Bronze Pants,11};{Gorgeous Rubber Computer,8};{Practical Aluminum Bottle,12};{Fantastic Iron Gloves,6};{Intelligent Copper Wallet,3};{Ergonomic Steel Bench,14};{Incredible Copper Pants,6};{Synergistic Rubber Keyboard,7};{Small Granite Computer,6};{Intelligent Wooden Gloves,0};{Heavy Duty Copper Bottle,9};{Heavy Duty Aluminum Clock,11};{Gorgeous Iron Pants,11};{Gorgeous Silk Car,7};{Awesome Concrete Car,10};{Synergistic Marble Gloves,10}
2020-00337|2020-06-28|Nidorino-Maëlys|{Synergistic Wool Shoes,9};{Rustic Paper Bottle,3};{Aerodynamic Concrete Hat,3};{Gorgeous Wooden Car,14};{Fantastic Iron Gloves,9};{Practical Wooden Shoes,1};{Fantastic Paper Clock,9};{Awesome Aluminum Lamp,0};{Lightweight Iron Gloves,4};{Sleek Steel Shirt,14};{Fantastic Silk Car,11};{Durable Copper Plate,1};{Enormous Marble Car,2};{Fantastic Copper Clock,12};{Ergonomic Aluminum Knife,11};{Durable Marble Table,9};{Aerodynamic Iron Table,5};{Mediocre Concrete Table,2};{Sleek Linen Gloves,4};{Rustic Granite Wallet,0};{Practical Copper Bottle,3};{Practical Wool Bag,0};{Intelligent Wooden Plate,1};{Synergistic Bronze Computer,2};{Heavy Duty Silk Computer,9};{Mediocre Granite Bag,3};{Gorgeous Cotton Lamp,5};{Intelligent Concrete Clock,5};{Small Copper Bag,6};{Awesome Rubber Watch,14};{Small Paper Watch,6};{Practical Rubber Hat,4};{Ergonomic Concrete Knife,13};{Fantastic Linen Lamp,0};{Small Iron Lamp,3}
2020-00458|2020-08-27|Oddish-Arthur|{Awesome Iron Shirt,0};{Aerodynamic Concrete Hat,7};{Ergonomic Concrete Bag,4};{Small Concrete Computer,14};{Awesome Linen Clock,6};{Mediocre Rubber Plate,14};{Heavy Duty Wooden Table,11};{Durable Copper Shoes,10};{Durable Copper Wallet,5};{Gorgeous Leather Computer,9};{Mediocre Concrete Table,12};{Gorgeous Rubber Pants,11};{Aerodynamic Rubber Chair,3};{Small Paper Plate,7};{Synergistic Bronze Watch,0};{Heavy Duty Linen Bench,12};{Fantastic Concrete Knife,12};{Mediocre Silk Coat,13};{Lightweight Leather Shoes,3};{Small Paper Watch,9};{Enormous Concrete Keyboard,2};{Gorgeous Leather Knife,3};{Practical Silk Lamp,7};{Synergistic Linen Keyboard,6};{Awesome Concrete Car,14}
2020-00579|2020-11-06|Ivysaur-Sarah|{Small Wool Pants,14};{Incredible Wool Keyboard,13};{Practical Wooden Shoes,7};{Aerodynamic Silk Car,14};{Rustic Leather Knife,2};{Lightweight Bronze Car,7};{Incredible Wool Bottle,7};{Rustic Bronze Wallet,5};{Ergonomic Rubber Chair,0};{Mediocre Linen Wallet,9};{Ergonomic Paper Lamp,5};{Intelligent Cotton Bag,11};{Lightweight Copper Lamp,3};{Enormous Iron Chair,13};{Mediocre Marble Pants,2};{Small Wool Computer,0};{Gorgeous Silk Car,4};{Rustic Wool Lamp,0};{Practical Plastic Watch,2};{Gorgeous Marble Chair,13};{Durable Aluminum Knife,10};{Incredible Rubber Watch,0};{Sleek Copper Lamp,10}
2020-00215|2020-04-21|Cubone-Tom|{Aerodynamic Iron Car,14};{Synergistic Copper Car,5};{Mediocre Concrete Keyboard,13};{Incredible Marble Bag,8};{Rustic Marble Keyboard,7};{Mediocre Marble Hat,2};{Incredible Copper Car,12};{Durable Copper Wallet,12};{Incredible Wool Gloves,3};{Mediocre Copper Plate,6};{Lightweight Concrete Coat,6};{Awesome Cotton Chair,8};{Durable Wool Clock,8};{Fantastic Granite Computer,2};{Gorgeous Wool Coat,1};{Awesome Aluminum Pants,12};{Aerodynamic Iron Computer,14};{Small Paper Plate,8};{Sleek Iron Coat,8};{Lightweight Linen Chair,10};{Incredible Copper Shirt,8};{Rustic Silk Car,9};{Mediocre Marble Clock,14};{Enormous Concrete Keyboard,10};{Lightweight Wool Wallet,11};{Aerodynamic Cotton Bottle,13};{Practical Plastic Bench,4}
2020-00336|2020-06-28|Gyarados-Clara|{Ergonomic Wooden Watch,12};{Awesome Aluminum Pants,12};{Enormous Plastic Knife,13};{Heavy Duty Leather Bench,12};{Sleek Granite Chair,4};{Enormous Aluminum Computer,13};{Rustic Cotton Car,3};{Ergonomic Leather Lamp,2};{Aerodynamic Steel Wallet,0};{Gorgeous Rubber Keyboard,2};{Enormous Iron Chair,0};{Sleek Wool Car,2};{Mediocre Granite Gloves,12};{Mediocre Wooden Gloves,4};{Aerodynamic Plastic Car,10};{Fantastic Linen Lamp,2};{Incredible Concrete Knife,11}
2020-00457|2020-08-26|Nidoran-Ethan|{Mediocre Silk Lamp,10};{Rustic Paper Bottle,9};{Sleek Steel Shirt,11};{Enormous Cotton Table,8};{Mediocre Rubber Plate,13};{Intelligent Marble Chair,2};{Awesome Paper Shirt,1};{Heavy Duty Marble Watch,9};{Mediocre Marble Bottle,9};{Incredible Steel Chair,1};{Sleek Wooden Gloves,5};{Lightweight Plastic Shirt,5};{Aerodynamic Wool Knife,8};{Incredible Silk Bench,4};{Aerodynamic Linen Keyboard,10};{Fantastic Leather Pants,4};{Incredible Concrete Knife,14};{Mediocre Leather Shoes,13};{Durable Iron Bench,9};{Incredible Rubber Shirt,8};{Heavy Duty Steel Clock,10};{Heavy Duty Silk Computer,10};{Synergistic Cotton Bench,13};{Synergistic Concrete Bottle,1};{Durable Wool Chair,4};{Incredible Steel Keyboard,8};{Mediocre Linen Wallet,10};{Gorgeous Aluminum Hat,12};{Heavy Duty Linen Bench,6};{Heavy Duty Copper Bottle,0};{Awesome Rubber Watch,8};{Sleek Steel Hat,14}
2020-00578|2020-11-05|Omastar-Léa|{Gorgeous Wool Coat,5};{Intelligent Wooden Plate,1};{Durable Iron Bench,5};{Gorgeous Plastic Table,1};{Sleek Paper Chair,2};{Enormous Plastic Car,13};{Sleek Steel Coat,0};{Synergistic Wooden Clock,0};{Heavy Duty Granite Plate,9};{Practical Wool Car,4};{Aerodynamic Marble Watch,11};{Aerodynamic Copper Bottle,5};{Durable Wooden Knife,0};{Practical Leather Table,7};{Practical Copper Wallet,14}
2020-00470|2020-09-03|Moltres-Alice|{Intelligent Iron Chair,10};{Sleek Paper Chair,10};{Incredible Bronze Car,4};{Durable Marble Keyboard,6};{Synergistic Steel Shoes,6};{Incredible Cotton Knife,9};{Synergistic Wooden Clock,1};{Ergonomic Cotton Shirt,8};{Enormous Plastic Computer,6};{Ergonomic Cotton Plate,0};{Aerodynamic Linen Coat,3};{Mediocre Granite Bottle,3};{Mediocre Wooden Keyboard,5};{Practical Wool Bag,4};{Fantastic Marble Chair,11};{Small Cotton Clock,6};{Rustic Concrete Chair,2};{Durable Wool Chair,3};{Sleek Steel Coat,10};{Durable Wooden Hat,0};{Incredible Steel Keyboard,11};{Gorgeous Wooden Keyboard,4};{Sleek Aluminum Shirt,12};{Gorgeous Plastic Wallet,0};{Synergistic Wool Table,7};{Small Wooden Wallet,12}
